epoch,iter,loss0,reg,loss,acc,srpq,w_value
1,12,0.316403,0.686359,29.829854,1.000000,5.034055e-01,0.0033
1,13,0.316061,0.686341,29.828731,1.000000,5.034146e-01,0.0033
1,14,0.315678,0.686356,29.829001,1.000000,5.034070e-01,0.0033
1,15,0.315291,0.686354,29.828505,1.000000,5.034082e-01,0.0033
1,16,0.314919,0.686344,29.827717,1.000000,5.034131e-01,0.0033
1,17,0.314540,0.686347,29.827453,1.000000,5.034118e-01,0.0033
1,18,0.314131,0.686334,29.826494,1.000000,5.034182e-01,0.0033
1,1,0.319246,0.686222,29.826776,1.000000,5.034748e-01,0.0033
1,2,0.321968,0.686220,29.829423,1.000000,5.034757e-01,0.0033
1,3,0.320248,0.686205,29.827050,1.000000,5.034833e-01,0.0033
1,4,0.319432,0.686187,29.825491,1.000000,5.034920e-01,0.0033
1,5,0.317723,0.686164,29.822760,1.000000,5.035040e-01,0.0033
1,6,0.317665,0.686140,29.821664,1.000000,5.035161e-01,0.0033
1,7,0.317619,0.686142,29.821741,1.000000,5.035147e-01,0.0033
1,8,0.316013,0.686152,29.820538,1.000000,5.035100e-01,0.0033
1,9,0.314189,0.686111,29.816956,1.000000,5.035306e-01,0.0033
1,10,0.313383,0.686108,29.816036,1.000000,5.035319e-01,0.0033
1,11,0.312838,0.686105,29.815374,1.000000,5.035333e-01,0.0033
1,12,0.311583,0.686083,29.813170,1.000000,5.035444e-01,0.0033
1,13,0.309976,0.686079,29.811369,1.000000,5.035467e-01,0.0033
1,14,0.308488,0.686063,29.809182,1.000000,5.035548e-01,0.0033
1,15,0.306974,0.686059,29.807531,1.000000,5.035564e-01,0.0033
1,16,0.305337,0.686035,29.804833,1.000000,5.035689e-01,0.0033
1,17,0.303812,0.686045,29.803728,1.000000,5.035640e-01,0.0033
1,18,0.302228,0.686034,29.801691,1.000000,5.035693e-01,0.0033
1,19,0.300166,0.686043,29.799999,1.000000,5.035649e-01,0.0033
1,20,0.297824,0.686031,29.797145,1.000000,5.035709e-01,0.0033
1,21,0.295706,0.686034,29.795147,1.000000,5.035695e-01,0.0033
1,22,0.293682,0.686014,29.792304,1.000000,5.035791e-01,0.0033
1,23,0.291277,0.686028,29.790499,1.000000,5.035721e-01,0.0033
1,24,0.288534,0.686027,29.787711,1.000000,5.035726e-01,0.0033
1,25,0.285733,0.686014,29.784352,1.000000,5.035791e-01,0.0033
1,26,0.282860,0.686011,29.781330,1.000000,5.035809e-01,0.0033
1,27,0.279848,0.686010,29.778272,1.000000,5.035814e-01,0.0033
1,28,0.276589,0.686016,29.775279,1.000000,5.035783e-01,0.0033
1,29,0.272989,0.686023,29.771980,1.000000,5.035748e-01,0.0033
1,30,0.269283,0.686025,29.768367,1.000000,5.035737e-01,0.0033
1,31,0.265541,0.686025,29.764625,1.000000,5.035737e-01,0.0033
1,32,0.261348,0.686035,29.760839,1.000000,5.035689e-01,0.0033
2,1,0.256836,0.686012,29.755372,1.000000,5.035801e-01,0.0033
2,2,0.252259,0.685998,29.750157,1.000000,5.035876e-01,0.0033
2,3,0.247375,0.686016,29.746042,1.000000,5.035786e-01,0.0033
2,4,0.242111,0.686005,29.740347,1.000000,5.035836e-01,0.0033
2,5,0.236575,0.686025,29.735653,1.000000,5.035738e-01,0.0033
2,6,0.230788,0.686028,29.730012,1.000000,5.035721e-01,0.0033
2,7,0.224599,0.686039,29.724296,1.000000,5.035665e-01,0.0033
2,8,0.218017,0.686050,29.718175,1.000000,5.035611e-01,0.0033
2,9,0.211217,0.686062,29.711872,1.000000,5.035553e-01,0.0033
2,10,0.203892,0.686071,29.704948,1.000000,5.035506e-01,0.0033
2,11,0.196189,0.686072,29.697285,1.000000,5.035501e-01,0.0033
2,12,0.188144,0.686111,29.690925,1.000000,5.035304e-01,0.0033
2,13,0.179588,0.686102,29.681977,1.000000,5.035350e-01,0.0033
2,14,0.170585,0.686122,29.673845,1.000000,5.035248e-01,0.0033
2,15,0.161172,0.686120,29.664317,1.000000,5.035261e-01,0.0033
2,16,0.151184,0.686131,29.654804,1.000000,5.035206e-01,0.0033
2,17,0.140776,0.686139,29.644771,1.000000,5.035162e-01,0.0033
2,18,0.129788,0.686159,29.634609,1.000000,5.035065e-01,0.0033
2,19,0.118306,0.686171,29.623673,1.000000,5.035001e-01,0.0033
2,20,0.106259,0.686199,29.612796,1.000000,5.034864e-01,0.0033
2,21,0.093626,0.686205,29.600428,1.000000,5.034833e-01,0.0033
2,22,0.084340,0.686201,29.591001,1.000000,5.034850e-01,0.0033
2,23,0.080296,0.686194,29.586621,1.000000,5.034889e-01,0.0033
2,24,0.073527,0.686184,29.579454,1.000000,5.034936e-01,0.0033
2,25,0.071066,0.686168,29.576290,1.000000,5.035018e-01,0.0033
2,26,0.065377,0.686157,29.570140,1.000000,5.035072e-01,0.0033
2,27,0.063877,0.686153,29.568450,1.000000,5.035094e-01,0.0033
2,28,0.058650,0.686130,29.562246,1.000000,5.035209e-01,0.0033
2,29,0.057433,0.686100,29.559744,1.000000,5.035359e-01,0.0033
2,30,0.052355,0.686090,29.554236,1.000000,5.035409e-01,0.0033
2,31,0.051438,0.686077,29.552765,1.000000,5.035474e-01,0.0033
2,32,0.046637,0.686056,29.547061,1.000000,5.035580e-01,0.0033
3,1,0.046240,0.686019,29.545057,1.000000,5.035768e-01,0.0033
3,2,0.041983,0.685998,29.539900,1.000000,5.035874e-01,0.0033
3,3,0.042031,0.685976,29.539008,1.000000,5.035984e-01,0.0033
3,4,0.038133,0.685969,29.534814,1.000000,5.036018e-01,0.0033
3,5,0.038421,0.685947,29.534156,1.000000,5.036129e-01,0.0033
3,6,0.034683,0.685926,29.529511,1.000000,5.036235e-01,0.0033
3,7,0.035067,0.685904,29.528956,1.000000,5.036345e-01,0.0033
3,8,0.031464,0.685885,29.524511,1.000000,5.036444e-01,0.0033
3,9,0.032041,0.685874,29.524609,1.000000,5.036500e-01,0.0033
3,10,0.028592,0.685854,29.520311,1.000000,5.036599e-01,0.0033
3,11,0.029234,0.685821,29.519529,1.000000,5.036766e-01,0.0033
3,12,0.025837,0.685812,29.515768,1.000000,5.036809e-01,0.0033
3,13,0.026770,0.685796,29.515993,1.000000,5.036892e-01,0.0033
3,14,0.023634,0.685783,29.512314,1.000000,5.036956e-01,0.0033
3,15,0.024756,0.685741,29.511625,1.000000,5.037168e-01,0.0033
3,16,0.021754,0.685728,29.508066,1.000000,5.037233e-01,0.0033
3,17,0.022966,0.685704,29.508243,1.000000,5.037354e-01,0.0033
3,18,0.020058,0.685688,29.504647,1.000000,5.037435e-01,0.0033
3,19,0.021435,0.685666,29.505075,1.000000,5.037546e-01,0.0033
3,20,0.018596,0.685636,29.500925,1.000000,5.037700e-01,0.0033
3,21,0.020103,0.685599,29.500851,1.000000,5.037885e-01,0.0033
3,22,0.017348,0.685607,29.498461,1.000000,5.037842e-01,0.0033
3,23,0.018899,0.685566,29.498238,1.000000,5.038050e-01,0.0033
3,24,0.016211,0.685549,29.494803,1.000000,5.038137e-01,0.0033
3,25,0.017863,0.685529,29.495609,1.000000,5.038237e-01,0.0033
3,26,0.015265,0.685493,29.491477,1.000000,5.038416e-01,0.0033
3,27,0.016952,0.685469,29.492126,1.000000,5.038538e-01,0.0033
3,28,0.014373,0.685455,29.488925,1.000000,5.038611e-01,0.0033
3,29,0.016097,0.685425,29.489361,1.000000,5.038762e-01,0.0033
3,30,0.013533,0.685398,29.485626,1.000000,5.038899e-01,0.0033
3,31,0.015284,0.685364,29.485920,1.000000,5.039070e-01,0.0033
3,32,0.012772,0.685352,29.482894,1.000000,5.039130e-01,0.0033
4,1,0.014594,0.685297,29.482377,1.000000,5.039404e-01,0.0033
4,2,0.012117,0.685273,29.478876,1.000000,5.039524e-01,0.0033
4,3,0.013981,0.685249,29.479673,1.000000,5.039649e-01,0.0033
4,4,0.011518,0.685221,29.476015,1.000000,5.039789e-01,0.0033
4,5,0.013394,0.685194,29.476743,1.000000,5.039924e-01,0.0033
4,6,0.010958,0.685172,29.473354,1.000000,5.040035e-01,0.0033
4,7,0.012923,0.685149,29.474344,1.000000,5.040150e-01,0.0033
4,8,0.010512,0.685127,29.470956,1.000000,5.040264e-01,0.0033
4,9,0.012478,0.685099,29.471723,1.000000,5.040405e-01,0.0033
1,1,0.319565,0.683303,31.068193,1.000000,5.049465e-01,0.0038
1,2,0.320808,0.683266,31.067779,1.000000,5.049651e-01,0.0038
1,3,0.320285,0.683237,31.065965,1.000000,5.049796e-01,0.0038
1,4,0.320718,0.683195,31.064482,1.000000,5.050011e-01,0.0038
1,5,0.320962,0.683159,31.063097,1.000000,5.050193e-01,0.0038
1,6,0.321308,0.683104,31.060985,1.000000,5.050469e-01,0.0038
1,1,0.319564,0.683302,27.651661,1.000000,5.049467e-01,0.0038
1,2,0.319690,0.683283,27.651026,1.000000,5.049563e-01,0.0038
1,3,0.317927,0.683280,27.649142,1.000000,5.049578e-01,0.0038
1,4,0.317105,0.683274,27.648062,1.000000,5.049611e-01,0.0038
1,5,0.315990,0.683268,27.646712,1.000000,5.049640e-01,0.0038
1,6,0.314912,0.683252,27.645007,1.000000,5.049720e-01,0.0038
1,7,0.313855,0.683232,27.643147,1.000000,5.049821e-01,0.0038
1,8,0.312768,0.683226,27.641809,1.000000,5.049853e-01,0.0038
1,9,0.311604,0.683221,27.640446,1.000000,5.049878e-01,0.0038
1,10,0.310245,0.683202,27.638330,1.000000,5.049973e-01,0.0038
1,11,0.308768,0.683222,27.637642,1.000000,5.049874e-01,0.0038
1,12,0.307338,0.683197,27.635200,1.000000,5.050002e-01,0.0038
1,13,0.305914,0.683193,27.633630,1.000000,5.050020e-01,0.0038
1,14,0.304275,0.683193,27.631992,1.000000,5.050020e-01,0.0038
1,15,0.302506,0.683162,27.628984,1.000000,5.050176e-01,0.0038
1,16,0.300770,0.683149,27.626718,1.000000,5.050243e-01,0.0038
1,17,0.298947,0.683168,27.625668,1.000000,5.050146e-01,0.0038
1,18,0.296901,0.683144,27.622643,1.000000,5.050269e-01,0.0038
1,19,0.294766,0.683157,27.621042,1.000000,5.050202e-01,0.0038
1,20,0.292613,0.683144,27.618371,1.000000,5.050267e-01,0.0038
1,21,0.290341,0.683125,27.615354,1.000000,5.050361e-01,0.0038
1,22,0.287900,0.683137,27.613361,1.000000,5.050305e-01,0.0038
1,23,0.285329,0.683121,27.610188,1.000000,5.050381e-01,0.0038
1,24,0.282655,0.683133,27.607974,1.000000,5.050323e-01,0.0038
1,25,0.279826,0.683127,27.604917,1.000000,5.050351e-01,0.0038
1,26,0.276881,0.683127,27.601944,1.000000,5.050355e-01,0.0038
1,27,0.273808,0.683133,27.599131,1.000000,5.050322e-01,0.0038
1,28,0.270509,0.683120,27.595294,1.000000,5.050390e-01,0.0038
1,29,0.267085,0.683127,27.592163,1.000000,5.050353e-01,0.0038
1,30,0.263514,0.683129,27.588688,1.000000,5.050341e-01,0.0038
1,31,0.259703,0.683124,27.584662,1.000000,5.050368e-01,0.0038
1,32,0.255769,0.683121,27.580627,1.000000,5.050381e-01,0.0038
2,1,0.251636,0.683097,27.575500,1.000000,5.050506e-01,0.0038
2,2,0.247250,0.683092,27.570915,1.000000,5.050531e-01,0.0038
2,3,0.242706,0.683090,27.566300,1.000000,5.050540e-01,0.0038
2,4,0.237934,0.683108,27.562259,1.000000,5.050448e-01,0.0038
2,5,0.232932,0.683098,27.556865,1.000000,5.050498e-01,0.0038
2,6,0.227716,0.683113,27.552219,1.000000,5.050426e-01,0.0038
2,7,0.222227,0.683105,27.546446,1.000000,5.050461e-01,0.0038
2,8,0.216509,0.683105,27.540724,1.000000,5.050462e-01,0.0038
2,9,0.210550,0.683139,27.536116,1.000000,5.050291e-01,0.0038
2,10,0.204302,0.683138,27.529825,1.000000,5.050297e-01,0.0038
2,11,0.197780,0.683136,27.523225,1.000000,5.050307e-01,0.0038
2,12,0.190992,0.683150,27.516999,1.000000,5.050236e-01,0.0038
2,13,0.183907,0.683159,27.510257,1.000000,5.050192e-01,0.0038
2,14,0.176527,0.683169,27.503302,1.000000,5.050139e-01,0.0038
2,15,0.168839,0.683183,27.496175,1.000000,5.050068e-01,0.0038
2,16,0.160850,0.683189,27.488421,1.000000,5.050038e-01,0.0038
2,17,0.152522,0.683183,27.479856,1.000000,5.050068e-01,0.0038
2,18,0.143902,0.683205,27.472114,1.000000,5.049957e-01,0.0038
2,19,0.134952,0.683194,27.462706,1.000000,5.050015e-01,0.0038
2,20,0.125713,0.683213,27.454253,1.000000,5.049916e-01,0.0038
2,21,0.116121,0.683225,27.445112,1.000000,5.049859e-01,0.0038
2,22,0.106101,0.683222,27.434986,1.000000,5.049872e-01,0.0038
2,23,0.095720,0.683240,27.425329,1.000000,5.049781e-01,0.0038
2,24,0.085078,0.683252,27.415171,1.000000,5.049720e-01,0.0038
2,25,0.074060,0.683263,27.404568,1.000000,5.049667e-01,0.0038
2,26,0.062625,0.683267,27.393313,1.000000,5.049645e-01,0.0038
2,27,0.050762,0.683286,27.382189,1.000000,5.049552e-01,0.0038
2,28,0.038954,0.683287,27.370435,1.000000,5.049545e-01,0.0038
2,29,0.042094,0.683245,27.371890,1.000000,5.049757e-01,0.0038
2,30,0.033648,0.683252,27.363734,1.000000,5.049721e-01,0.0038
2,31,0.037629,0.683214,27.366208,1.000000,5.049911e-01,0.0038
2,32,0.029505,0.683219,27.358281,1.000000,5.049886e-01,0.0038
3,1,0.033668,0.683140,27.359264,1.000000,5.050288e-01,0.0038
3,2,0.025712,0.683143,27.351443,1.000000,5.050271e-01,0.0038
3,3,0.030334,0.683106,27.354560,1.000000,5.050461e-01,0.0038
3,4,0.022575,0.683110,27.346993,1.000000,5.050436e-01,0.0038
3,5,0.027398,0.683069,27.350159,1.000000,5.050646e-01,0.0038
1,1,0.309874,0.681240,24.153277,1.000000,5.059891e-01,0.0042
1,2,0.309925,0.681234,24.153122,1.000000,5.059921e-01,0.0042
1,3,0.307647,0.681222,24.150407,1.000000,5.059984e-01,0.0042
1,4,0.306042,0.681226,24.148958,1.000000,5.059962e-01,0.0042
1,5,0.304762,0.681227,24.147714,1.000000,5.059956e-01,0.0042
1,6,0.303538,0.681215,24.146055,1.000000,5.060019e-01,0.0042
1,7,0.301974,0.681219,24.144648,1.000000,5.059997e-01,0.0042
1,8,0.300184,0.681196,24.142060,1.000000,5.060112e-01,0.0042
1,9,0.298587,0.681188,24.140179,1.000000,5.060153e-01,0.0042
1,10,0.297088,0.681193,24.138834,1.000000,5.060131e-01,0.0042
1,11,0.295434,0.681166,24.136236,1.000000,5.060267e-01,0.0042
1,12,0.293602,0.681158,24.134133,1.000000,5.060307e-01,0.0042
1,13,0.291757,0.681151,24.132049,1.000000,5.060341e-01,0.0042
1,14,0.289965,0.681152,24.130281,1.000000,5.060338e-01,0.0042
1,15,0.288124,0.681130,24.127682,1.000000,5.060447e-01,0.0042
1,16,0.286101,0.681119,24.125249,1.000000,5.060506e-01,0.0042
1,17,0.283917,0.681119,24.123070,1.000000,5.060506e-01,0.0042
1,18,0.281740,0.681104,24.120396,1.000000,5.060578e-01,0.0042
1,19,0.279623,0.681100,24.118137,1.000000,5.060598e-01,0.0042
1,20,0.277369,0.681086,24.115389,1.000000,5.060670e-01,0.0042
1,21,0.274913,0.681080,24.112725,1.000000,5.060700e-01,0.0042
1,22,0.272388,0.681078,24.110107,1.000000,5.060713e-01,0.0042
1,23,0.269871,0.681067,24.107221,1.000000,5.060766e-01,0.0042
1,24,0.267256,0.681064,24.104501,1.000000,5.060782e-01,0.0042
1,25,0.264449,0.681068,24.101824,1.000000,5.060763e-01,0.0042
1,26,0.261532,0.681052,24.098342,1.000000,5.060845e-01,0.0042
1,27,0.258603,0.681050,24.095349,1.000000,5.060854e-01,0.0042
1,28,0.255552,0.681039,24.091912,1.000000,5.060910e-01,0.0042
1,29,0.252312,0.681036,24.088575,1.000000,5.060924e-01,0.0042
1,30,0.248972,0.681041,24.085416,1.000000,5.060897e-01,0.0042
1,31,0.245560,0.681028,24.081549,1.000000,5.060963e-01,0.0042
1,32,0.242014,0.681033,24.078175,1.000000,5.060938e-01,0.0042
2,1,0.238291,0.680986,24.072784,1.000000,5.061180e-01,0.0042
2,2,0.234468,0.680997,24.069360,1.000000,5.061122e-01,0.0042
2,3,0.230517,0.680989,24.065125,1.000000,5.061163e-01,0.0042
2,4,0.226407,0.680990,24.061059,1.000000,5.061157e-01,0.0042
2,5,0.222179,0.680988,24.056754,1.000000,5.061168e-01,0.0042
2,6,0.217805,0.680998,24.052729,1.000000,5.061117e-01,0.0042
2,7,0.213250,0.681003,24.048362,1.000000,5.061090e-01,0.0042
2,8,0.208565,0.680989,24.043179,1.000000,5.061162e-01,0.0042
2,9,0.203743,0.680988,24.038311,1.000000,5.061169e-01,0.0042
2,10,0.198727,0.680998,24.033657,1.000000,5.061116e-01,0.0042
2,11,0.193571,0.681012,24.028987,1.000000,5.061046e-01,0.0042
2,12,0.188253,0.681003,24.023352,1.000000,5.061092e-01,0.0042
2,13,0.182753,0.681012,24.018183,1.000000,5.061044e-01,0.0042
2,14,0.177098,0.681015,24.012607,1.000000,5.061033e-01,0.0042
2,15,0.171255,0.681009,24.006553,1.000000,5.061063e-01,0.0042
2,16,0.165256,0.681015,24.000789,1.000000,5.061029e-01,0.0042
2,17,0.159076,0.681023,23.994891,1.000000,5.060988e-01,0.0042
2,18,0.152701,0.681021,23.988447,1.000000,5.060998e-01,0.0042
2,19,0.146172,0.681042,23.982635,1.000000,5.060895e-01,0.0042
2,20,0.139438,0.681039,23.975790,1.000000,5.060911e-01,0.0042
2,21,0.132528,0.681031,23.968625,1.000000,5.060948e-01,0.0042
2,22,0.125436,0.681042,23.961911,1.000000,5.060893e-01,0.0042
2,23,0.118147,0.681051,23.954933,1.000000,5.060848e-01,0.0042
2,24,0.110683,0.681055,23.947612,1.000000,5.060827e-01,0.0042
2,25,0.103013,0.681052,23.939818,1.000000,5.060845e-01,0.0042
2,26,0.095166,0.681058,23.932192,1.000000,5.060813e-01,0.0042
2,27,0.087115,0.681056,23.924077,1.000000,5.060823e-01,0.0042
2,28,0.078879,0.681059,23.915954,1.000000,5.060806e-01,0.0042
2,29,0.070441,0.681075,23.908056,1.000000,5.060728e-01,0.0042
2,30,0.061816,0.681084,23.899754,1.000000,5.060681e-01,0.0042
2,31,0.052980,0.681078,23.890693,1.000000,5.060714e-01,0.0042
2,32,0.043929,0.681085,23.881909,1.000000,5.060675e-01,0.0042
3,1,0.034647,0.681064,23.871870,1.000000,5.060785e-01,0.0042
3,2,0.025447,0.681060,23.862532,1.000000,5.060805e-01,0.0042
3,3,0.024535,0.681051,23.861323,1.000000,5.060848e-01,0.0042
3,4,0.023634,0.681027,23.859575,1.000000,5.060970e-01,0.0042
3,5,0.022925,0.680999,23.857889,1.000000,5.061112e-01,0.0042
3,6,0.021933,0.680978,23.856175,1.000000,5.061216e-01,0.0042
3,7,0.021247,0.680939,23.854115,1.000000,5.061415e-01,0.0042
3,8,0.020460,0.680930,23.853011,1.000000,5.061460e-01,0.0042
3,9,0.019816,0.680901,23.851346,1.000000,5.061608e-01,0.0042
3,10,0.019022,0.680879,23.849775,1.000000,5.061720e-01,0.0042
3,11,0.018464,0.680869,23.848892,1.000000,5.061767e-01,0.0042
3,12,0.017721,0.680841,23.847172,1.000000,5.061909e-01,0.0042
3,13,0.017215,0.680816,23.845788,1.000000,5.062036e-01,0.0042
3,14,0.016548,0.680788,23.844130,1.000000,5.062179e-01,0.0042
3,15,0.016073,0.680765,23.842844,1.000000,5.062296e-01,0.0042
3,16,0.015420,0.680741,23.841356,1.000000,5.062417e-01,0.0042
3,17,0.015033,0.680713,23.839974,1.000000,5.062561e-01,0.0042
3,18,0.014416,0.680687,23.838470,1.000000,5.062689e-01,0.0042
3,19,0.014097,0.680660,23.837195,1.000000,5.062828e-01,0.0042
3,20,0.013536,0.680642,23.836014,1.000000,5.062917e-01,0.0042
3,21,0.013261,0.680617,23.834843,1.000000,5.063047e-01,0.0042
3,22,0.012748,0.680592,23.833478,1.000000,5.063170e-01,0.0042
3,23,0.012524,0.680566,23.832328,1.000000,5.063304e-01,0.0042
3,24,0.012054,0.680530,23.830616,1.000000,5.063484e-01,0.0042
3,25,0.011852,0.680499,23.829323,1.000000,5.063642e-01,0.0042
3,26,0.011414,0.680483,23.828334,1.000000,5.063721e-01,0.0042
3,27,0.011239,0.680460,23.827328,1.000000,5.063842e-01,0.0042
3,28,0.010825,0.680424,23.825673,1.000000,5.064021e-01,0.0042
3,29,0.010686,0.680403,23.824784,1.000000,5.064130e-01,0.0042
3,30,0.010296,0.680365,23.823082,1.000000,5.064320e-01,0.0042
3,31,0.010164,0.680339,23.822045,1.000000,5.064450e-01,0.0042
3,32,0.009813,0.680321,23.821034,1.000000,5.064546e-01,0.0042
4,1,0.009703,0.680245,23.818262,1.000000,5.064931e-01,0.0042
4,2,0.009364,0.680220,23.817061,1.000000,5.065056e-01,0.0042
4,3,0.009283,0.680197,23.816190,1.000000,5.065170e-01,0.0042
4,4,0.008966,0.680175,23.815078,1.000000,5.065285e-01,0.0042
4,5,0.008896,0.680153,23.814243,1.000000,5.065396e-01,0.0042
4,6,0.008591,0.680114,23.812587,1.000000,5.065591e-01,0.0042
4,7,0.008550,0.680111,23.812443,1.000000,5.065606e-01,0.0042
4,8,0.008259,0.680074,23.810860,1.000000,5.065793e-01,0.0042
4,9,0.008229,0.680045,23.809798,1.000000,5.065943e-01,0.0042
4,10,0.007951,0.680007,23.808198,1.000000,5.066134e-01,0.0042
4,11,0.007931,0.680004,23.808059,1.000000,5.066151e-01,0.0042
4,12,0.007663,0.679951,23.805952,1.000000,5.066418e-01,0.0042
4,13,0.007659,0.679927,23.805105,1.000000,5.066540e-01,0.0042
4,14,0.007403,0.679910,23.804254,1.000000,5.066626e-01,0.0042
4,15,0.007415,0.679870,23.802881,1.000000,5.066826e-01,0.0042
4,16,0.007180,0.679852,23.801983,1.000000,5.066922e-01,0.0042
4,17,0.007207,0.679818,23.800843,1.000000,5.067091e-01,0.0042
4,18,0.006975,0.679798,23.799892,1.000000,5.067195e-01,0.0042
4,19,0.007001,0.679770,23.798945,1.000000,5.067336e-01,0.0042
4,20,0.006780,0.679736,23.797553,1.000000,5.067506e-01,0.0042
4,21,0.006809,0.679696,23.796179,1.000000,5.067709e-01,0.0042
4,22,0.006594,0.679680,23.795404,1.000000,5.067790e-01,0.0042
4,23,0.006633,0.679649,23.794332,1.000000,5.067951e-01,0.0042
4,24,0.006433,0.679636,23.793675,1.000000,5.068017e-01,0.0042
4,25,0.006482,0.679593,23.792245,1.000000,5.068231e-01,0.0042
4,26,0.006287,0.679575,23.791414,1.000000,5.068323e-01,0.0042
4,27,0.006342,0.679545,23.790414,1.000000,5.068476e-01,0.0042
4,28,0.006150,0.679517,23.789258,1.000000,5.068616e-01,0.0042
4,29,0.006207,0.679481,23.788050,1.000000,5.068799e-01,0.0042
4,30,0.006022,0.679451,23.786791,1.000000,5.068954e-01,0.0042
4,31,0.006082,0.679417,23.785672,1.000000,5.069125e-01,0.0042
4,32,0.005896,0.679397,23.784774,1.000000,5.069228e-01,0.0042
5,1,0.005958,0.679318,23.782091,1.000000,5.069626e-01,0.0042
5,2,0.005778,0.679294,23.781079,1.000000,5.069746e-01,0.0042
5,3,0.005847,0.679273,23.780416,1.000000,5.069852e-01,0.0042
5,4,0.005673,0.679242,23.779146,1.000000,5.070011e-01,0.0042
5,5,0.005747,0.679216,23.778302,1.000000,5.070144e-01,0.0042
5,6,0.005577,0.679185,23.777049,1.000000,5.070301e-01,0.0042
5,7,0.005650,0.679176,23.776808,1.000000,5.070346e-01,0.0042
5,8,0.005479,0.679143,23.775494,1.000000,5.070512e-01,0.0042
5,9,0.005554,0.679112,23.774487,1.000000,5.070669e-01,0.0042
5,10,0.005387,0.679083,23.773282,1.000000,5.070819e-01,0.0042
5,11,0.005466,0.679051,23.772259,1.000000,5.070979e-01,0.0042
5,12,0.005306,0.679004,23.770439,1.000000,5.071219e-01,0.0042
5,13,0.005391,0.678989,23.770010,1.000000,5.071294e-01,0.0042
5,14,0.005236,0.678964,23.768965,1.000000,5.071423e-01,0.0042
5,15,0.005319,0.678944,23.768343,1.000000,5.071525e-01,0.0042
5,16,0.005163,0.678911,23.767044,1.000000,5.071691e-01,0.0042
5,17,0.005247,0.678885,23.766226,1.000000,5.071821e-01,0.0042
5,18,0.005092,0.678853,23.764941,1.000000,5.071985e-01,0.0042
5,19,0.005175,0.678808,23.763461,1.000000,5.072212e-01,0.0042
5,20,0.005023,0.678797,23.762905,1.000000,5.072270e-01,0.0042
5,21,0.005108,0.678765,23.761869,1.000000,5.072433e-01,0.0042
5,22,0.004960,0.678732,23.760577,1.000000,5.072598e-01,0.0042
5,23,0.005047,0.678704,23.759685,1.000000,5.072740e-01,0.0042
5,24,0.004898,0.678671,23.758391,1.000000,5.072906e-01,0.0042
5,25,0.004984,0.678648,23.757681,1.000000,5.073022e-01,0.0042
5,26,0.004836,0.678625,23.756719,1.000000,5.073139e-01,0.0042
5,27,0.004923,0.678595,23.755743,1.000000,5.073294e-01,0.0042
5,28,0.004783,0.678562,23.754462,1.000000,5.073459e-01,0.0042
5,29,0.004874,0.678534,23.753569,1.000000,5.073602e-01,0.0042
5,30,0.004736,0.678497,23.752142,1.000000,5.073789e-01,0.0042
5,31,0.004828,0.678467,23.751164,1.000000,5.073944e-01,0.0042
5,32,0.004684,0.678444,23.750209,1.000000,5.074061e-01,0.0042
6,1,0.004769,0.678379,23.748043,1.000000,5.074388e-01,0.0042
6,2,0.004627,0.678353,23.746991,1.000000,5.074519e-01,0.0042
6,3,0.004717,0.678320,23.745921,1.000000,5.074688e-01,0.0042
6,4,0.004577,0.678292,23.744804,1.000000,5.074829e-01,0.0042
6,5,0.004670,0.678271,23.744171,1.000000,5.074935e-01,0.0042
6,6,0.004532,0.678242,23.743005,1.000000,5.075084e-01,0.0042
6,7,0.004622,0.678206,23.741820,1.000000,5.075268e-01,0.0042
6,8,0.004484,0.678180,23.740767,1.000000,5.075401e-01,0.0042
6,9,0.004578,0.678149,23.739779,1.000000,5.075558e-01,0.0042
6,10,0.004446,0.678124,23.738794,1.000000,5.075682e-01,0.0042
6,11,0.004544,0.678092,23.737755,1.000000,5.075847e-01,0.0042
6,12,0.004415,0.678077,23.737126,1.000000,5.075919e-01,0.0042
6,13,0.004511,0.678044,23.736048,1.000000,5.076089e-01,0.0042
6,14,0.004382,0.678013,23.734825,1.000000,5.076248e-01,0.0042
6,15,0.004481,0.677983,23.733880,1.000000,5.076400e-01,0.0042
6,16,0.004358,0.677952,23.732690,1.000000,5.076554e-01,0.0042
6,17,0.004459,0.677926,23.731862,1.000000,5.076689e-01,0.0042
6,18,0.004334,0.677890,23.730483,1.000000,5.076871e-01,0.0042
6,19,0.004429,0.677883,23.730337,1.000000,5.076906e-01,0.0042
6,20,0.004294,0.677826,23.728197,1.000000,5.077197e-01,0.0042
6,21,0.004373,0.677807,23.727610,1.000000,5.077293e-01,0.0042
6,22,0.004229,0.677781,23.726557,1.000000,5.077425e-01,0.0042
6,23,0.004315,0.677762,23.725986,1.000000,5.077520e-01,0.0042
6,24,0.004192,0.677724,23.724521,1.000000,5.077715e-01,0.0042
6,25,0.004297,0.677689,23.723398,1.000000,5.077893e-01,0.0042
6,26,0.004184,0.677671,23.722679,1.000000,5.077981e-01,0.0042
6,27,0.004283,0.677644,23.721834,1.000000,5.078118e-01,0.0042
6,28,0.004151,0.677624,23.720976,1.000000,5.078224e-01,0.0042
6,29,0.004232,0.677595,23.720071,1.000000,5.078367e-01,0.0042
6,30,0.004099,0.677548,23.718272,1.000000,5.078608e-01,0.0042
